label,ANK1,ANKRD6,ATP2B4,BAIAP3,C2CD4C,CBLN2,COL5A2,CPLX1,DMKN,ESRRG,FREM3,GLCCI1,IDS,KCNAB3,KCNC1,KCNG1,KCNS1,KCTD4,LAG3,LINC01296,MET,PKIA,PLXDC1,PNMT,PPEF1,PRRX1,RTP1,SCARA5,SCN1B,SCRT1,SEMA7A,STAC2,SV2C,TUNAR
7Networks_LH_SomMot_4,0.7194905991372336,0.38785378712246327,0.4142465363594228,0.3616315101871837,0.4766542527961873,0.6262901213609825,0.6143138826666564,0.6692731670270615,0.5749250984350147,0.7256955564111435,0.41005421048319474,0.7227329820185512,0.6815477988708425,0.6882311127026791,0.7387770460233659,0.34420262168500243,0.894289373549372,0.2833004951615418,0.6878760008175667,0.6224047565201896,0.5311767556639856,0.3449838927648421,0.751120121327717,0.27711958922997315,0.5750784267918704,0.49608110500930014,0.5111622756032755,0.4020056806720813,0.7849013278473479,0.7054367899223891,0.78686710845388,0.8351796976157545,0.6412762454195706,0.3060697832995347
7Networks_LH_SomMot_5,0.8180556444268675,0.2717190103626385,0.309366140683478,0.2199361752813913,0.38117946999608127,0.6243934733334817,0.6497396925119513,0.7730554095090983,0.6243450101059002,0.8324495584778956,0.31758679384895877,0.8013411429933114,0.813720873985558,0.8276606697538308,0.8515945463325574,0.31542784671708035,0.9408457878579481,0.2031493319580671,0.8262320054606569,0.5867719190245572,0.5811800782063651,0.20909250522288228,0.8353981121679576,0.1782949118560426,0.4982685941968101,0.3791308494565249,0.4432942822399129,0.2885471425446487,0.8676594196346481,0.8237172959898906,0.8440564805743233,0.899638677153293,0.7344144110975693,0.2596270831946311
7Networks_LH_SomMot_6,0.7258925399907498,0.41835398653868844,0.4720779848056629,0.38934577317063823,0.5186719276021052,0.7270319381475426,0.7016241187297135,0.6814963970769817,0.4684815401334874,0.7482899377438001,0.5083528501296682,0.6610889988058544,0.6808916223013398,0.7185324221636646,0.7688423443583766,0.45571387852411177,0.9169418637214178,0.25631855007376775,0.626364909220629,0.7524087707906609,0.3774277928085408,0.3453750673391076,0.7007108963266195,0.21013916581095451,0.6247050802623929,0.5154428254858139,0.5781081246058893,0.3382174545874493,0.7601754379931789,0.7207212651660307,0.7325173617550645,0.868665456838546,0.7073344616337319,0.4743550284794437
7Networks_LH_DorsAttn_Post_1,0.5833028469028372,0.5603552305813023,0.6162944396724221,0.5377185082632027,0.7278650895553707,0.5847454405522259,0.6404185859407733,0.5616210716184681,0.6360061336513132,0.516683185731182,0.5681681842984191,0.6776769625686648,0.6674293970805052,0.5858995547915554,0.6261786677265637,0.5736208906303809,0.8569617254400105,0.5974121282800176,0.5301322233568868,0.6588737972762758,0.8755984014491313,0.5026924376786949,0.6504608612670132,0.5164769246543922,0.5876129612077587,0.18907986018665604,0.49825795489196184,0.5167563160640593,0.6433138114308856,0.5746090271784238,0.5992825429338519,0.6623385336238152,0.4283061435477716,0.28334865918633895
7Networks_LH_DorsAttn_Post_2,0.624184475149875,0.46259425170060037,0.5695453986300402,0.48386124541272446,0.6894400199502441,0.588258305169334,0.6587531895625429,0.5976167151546163,0.6790362604322154,0.5913037399288915,0.6040549444010098,0.7051045931972871,0.7213254556394952,0.5806841715997746,0.6582072394592803,0.4766683658385102,0.8794175003024819,0.45959285052004395,0.5464837771890029,0.7525267047104077,0.7748021232180041,0.48263704503176424,0.7483555989882755,0.43388333576851806,0.5362387304667325,0.3559490076871736,0.5322826683922001,0.43166348014202627,0.722740455405756,0.6455230136173064,0.6081195444289129,0.6978471082076146,0.5743666199414488,0.27137044979781794
7Networks_LH_DorsAttn_Post_3,0.7295782182177913,0.3796836862118296,0.4089387277326714,0.4459373728887397,0.615777648729035,0.6889128155282621,0.6997142996820731,0.7130426670289652,0.7385708755949003,0.7129793729889854,0.5432247855911063,0.7449691256957717,0.7881281745033767,0.6966930229910274,0.7607089480048922,0.43776413785170293,0.9150802681361329,0.35036842398914514,0.7029470135360928,0.8457988950609145,0.813715417452573,0.3418919980380743,0.8165254170577171,0.3287482226254657,0.5142776485958581,0.32773473372819706,0.5001497336069524,0.473433589994897,0.7905124887476281,0.7493269651125652,0.7471685055788457,0.8182413759550733,0.6367361560006447,0.2468744696992107
7Networks_LH_DorsAttn_Post_4,0.6845729878844968,0.4278761842228416,0.5293252382152744,0.5132359064885839,0.7180164844578409,0.6796138429427013,0.7147470265442607,0.6957656736026339,0.7311043818558429,0.682496073033029,0.6240249621794416,0.7118164388326447,0.8101256457799868,0.6958234934247839,0.7171724069941846,0.48295902955000064,0.9032858797951964,0.37287780638855456,0.5123429184929101,0.8325891323236725,0.7652155675943852,0.4517793438202918,0.7534711299104363,0.42507592703315167,0.5114405019395092,0.275131526732525,0.6000765516071886,0.46468513045508064,0.7360897974023962,0.705822245930831,0.6478853740817254,0.757134578307643,0.5625228129431786,0.3595698106616143
7Networks_LH_DorsAttn_Post_5,0.6819804154852402,0.4423924785326427,0.4704569061601365,0.4988700351510107,0.6783672812364757,0.7201619509193385,0.6867993055523685,0.6336874364093685,0.731295605598429,0.6309136238535312,0.5903639639650738,0.7462273356104271,0.7267874168803576,0.6728990339074098,0.7059597939847159,0.4555078105163693,0.8908870130174519,0.3473663993570653,0.6482434256965673,0.8749438407825777,0.7407108139591306,0.4386934247862755,0.7816186335745536,0.3602237399285703,0.6144025021868545,0.45724439380278586,0.6129232330498229,0.5015590663807682,0.7033522433591504,0.6829440527395433,0.6944813971001605,0.7813022223790211,0.5744352914901398,0.3026504024420886
7Networks_LH_DorsAttn_Post_6,0.7005077263452165,0.44184479903163987,0.5015806777325132,0.4799859195082741,0.6594051846228398,0.6835797584993886,0.6722893098706394,0.6563458440331491,0.7346485520123753,0.6586094623990634,0.5372305473438267,0.72751586140497,0.7741120544653421,0.6371525362294497,0.7391732690744931,0.45065398934193474,0.913381791456345,0.3406094023281728,0.6449641952531557,0.8238904187260828,0.7576246070681266,0.40179304513374087,0.7586843900133192,0.3543158491000407,0.5466557849463228,0.4306158583547257,0.603819799476066,0.423894989271683,0.7371958886781096,0.6836024233562631,0.6934054662937768,0.8184291794084606,0.6239236472479145,0.31748069125925843
7Networks_LH_DorsAttn_PrCv_1,0.6050206896090622,0.5381450504699521,0.5899989915965513,0.557546737983561,0.7217063319431614,0.8077480532735489,0.680769560078619,0.6765645118569978,0.47638273714623924,0.6217565721417915,0.7473387181300698,0.5759139764885106,0.6081835753945372,0.5746739815569024,0.6882971682681899,0.5534142288812747,0.8896530786503425,0.3561489033048883,0.4425067986004446,0.7034388685978177,0.4345039936778841,0.4661824676210409,0.6992786903670047,0.3635875632947715,0.7194301723792205,0.5320821348687941,0.7163405996661703,0.5288826217044797,0.6964174731964775,0.6441693933316985,0.7244203765077543,0.8001269518865015,0.5511607981197955,0.5822021177878303
7Networks_LH_DorsAttn_FEF_1,0.6439575782714335,0.46435017959776664,0.5455607846670095,0.4937164565778633,0.6728749697146666,0.7941019593885302,0.7269131038467197,0.6876286096124754,0.42503132381430575,0.639312113964985,0.7010707939779858,0.5704520251460988,0.593114241864611,0.5919517505320236,0.6995807397238397,0.4863089651643528,0.9103308821454958,0.3573988262366268,0.4330826468295308,0.8637027271696142,0.3511663517316626,0.44306510855631603,0.704811401781111,0.2736280732132321,0.6910691197694995,0.5544777205471726,0.6808154555481812,0.4340986895075975,0.700896788693261,0.6586002051271426,0.6992767223894925,0.8156797358137098,0.6199631736851908,0.6237426858146221
7Networks_LH_SalVentAttn_ParOper_1,0.6001049353467904,0.5363790333577748,0.6032342489743782,0.5657235368830346,0.7302878761286596,0.6411117108094159,0.6849511262991722,0.6029040444985355,0.6449706955144006,0.5918927724302918,0.618603137509948,0.6700136984053695,0.7051571372346759,0.5823000033185269,0.6514352003476268,0.5098803276987968,0.8687654902703397,0.4614857951542426,0.49877806163414706,0.7447189163870825,0.7994623154153374,0.4986751111671905,0.7395082893455097,0.47271408504969803,0.5799790094369287,0.2369317778875587,0.5776629120262647,0.5141091140832273,0.6780614797289667,0.6045330901573586,0.6011118666813831,0.7282755072849908,0.5024231250635648,0.3253864178631512
7Networks_LH_SalVentAttn_FrOperIns_1,0.33341089191917844,0.6399733775000399,0.7469830793978524,0.6622847943471555,0.8647247754607645,0.6285012064475521,0.3994102326505713,0.285000771957747,0.32551414417484564,0.3362579384679907,0.5377335306990314,0.4300332382255724,0.36584951615936445,0.3420226170820416,0.3799859459465336,0.6938094950156352,0.631704975484292,0.7209599722184009,0.31014767193114207,0.3263062337750176,0.5405166951313695,0.7176023379829102,0.3199643594274352,0.7397766942329534,0.5975593784691602,0.29909468215551366,0.5889712731728138,0.6081651866377283,0.3157015451461095,0.30010555018736806,0.41366391434129196,0.53545737384934,0.2436174058085324,0.5033320898070375
7Networks_LH_SalVentAttn_FrOperIns_2,0.4418264702214949,0.7574880446707355,0.7521671634428947,0.7198807592578342,0.8716847514101338,0.7719982828659546,0.589416750333882,0.33227180793238065,0.43009887127711527,0.35184747560051094,0.7791336063592872,0.5284128885524991,0.46556097948755487,0.42788912399801055,0.45076822294990987,0.7736054844279106,0.7552060321659052,0.5909964852002841,0.35274626345742915,0.46924225636855477,0.5360793740085062,0.6641369127787313,0.40588494261600055,0.6602576657234617,0.7905706421911302,0.40530110424215904,0.7651402978682772,0.7474076100109256,0.38782034072870625,0.381601029379415,0.4573961759928908,0.5914357545429904,0.2718097056468151,0.6144300371992427
7Networks_LH_SalVentAttn_PFCl_1,0.5585778606930242,0.5985617729295303,0.5959764573761138,0.7086922369735095,0.8424307776546126,0.807333117046476,0.6871892423316505,0.4441754706347294,0.5843359569865727,0.44177414501631423,0.7363520799896258,0.6209105534199613,0.5457872752853118,0.5496336010474514,0.5508154390977374,0.6479773956902872,0.855363911066381,0.4270915914086176,0.4897795238254469,0.6978536829221976,0.6488020265641133,0.5421498378929285,0.5923010165867637,0.5796215399107455,0.7494581954971796,0.6376455817394276,0.8029588541406274,0.6283744310533711,0.5685917408987203,0.5338305732909884,0.5204514369445908,0.6936542010592106,0.3078409300400042,0.5196411534901655
7Networks_LH_SalVentAttn_Med_1,0.4613017840973616,0.7431045540501408,0.6784200430606515,0.7136541122372884,0.8423040995648421,0.7119638354678336,0.6223942134957523,0.3869591428204309,0.3395551568517781,0.4076946169033185,0.6515772898716184,0.39992924649337275,0.38828028969482614,0.40742603916895,0.4003373011197953,0.7523025014070864,0.71522322764452,0.5091355819264469,0.22999107550151185,0.5221604372196338,0.33637880174135165,0.666145788388146,0.3914269082104111,0.5788959730281987,0.7572144579776943,0.7012988182375935,0.6712614646049974,0.7133604304014383,0.3492895581860518,0.37127036730350577,0.4095264410065917,0.64456661438751,0.3300769630608213,0.6508110246695794
7Networks_LH_SalVentAttn_Med_2,0.5986047379510643,0.563076810085242,0.5854316349080361,0.5641137966320943,0.6970311766909951,0.673138454232927,0.674334239269434,0.5745134417459045,0.5844630580496939,0.6092176951225982,0.5207878594419194,0.6735695830635642,0.6431048542209231,0.5770080366721296,0.6290350862283336,0.540571601867722,0.8589777096442187,0.41389075502317746,0.4584401082793379,0.733245239998892,0.6143909979897785,0.4740710366315164,0.6114196844452676,0.37859876564743056,0.6410376460779948,0.5686571214619318,0.6400285397579835,0.5087944390809808,0.6114759987052288,0.5759070884475811,0.6258952842918936,0.7574293095795707,0.5038856415234848,0.3609040565512795
7Networks_LH_SalVentAttn_Med_3,0.6351679127877726,0.48565076742453356,0.5384000385176988,0.5196993922203241,0.6913990630976791,0.8155853822817486,0.7455333090903117,0.6854685530900057,0.4125687973584765,0.6475792855978335,0.7483755069863098,0.559751718209224,0.5746733547009144,0.5939820708455427,0.6835289322623164,0.5281731440433319,0.9066684220579866,0.31261311424065996,0.36924212773981224,0.8440109525217864,0.3198570459654867,0.46086123976176446,0.7572425430762533,0.2980466110026364,0.7487706347582489,0.6092930131798742,0.7583616480771106,0.46902413473642446,0.7222827131172939,0.6937256435798222,0.6933707339693758,0.8127566601533758,0.6047592056787217,0.686118256435546
7Networks_LH_Limbic_OFC_1,0.4189690566325978,0.72700469730527,0.6932618194991483,0.7542466583617903,0.8646090372615355,0.7210659280719298,0.5895130496459409,0.354185561039829,0.43875199669727066,0.3448541395178679,0.7268517828349732,0.5511777749948524,0.4835946707782981,0.43711628521157503,0.41214270769526,0.7687175608484952,0.7387621346765229,0.5880872077456446,0.34122106528089674,0.4286803313842003,0.6257711068054729,0.676105585768607,0.5062908175237117,0.704873780946707,0.7583842582880073,0.6490099040838856,0.7589216469025531,0.7736587782716606,0.3704319728727163,0.38789479044680414,0.3927731670320957,0.5075993558672101,0.2536657725170967,0.5489033944639962
7Networks_LH_Limbic_TempPole_1,0.32348980882470546,0.7578870413735261,0.7639463991314166,0.708836511615043,0.8601972397789598,0.4058795409919276,0.44445096869630785,0.37888841996034195,0.2734051370070903,0.3183773264987802,0.48329890354803623,0.4022123556216623,0.3771686054953456,0.3543628894089743,0.34496532206505687,0.8403046113299787,0.5508040625818628,0.7658615499329432,0.23235670943020878,0.4870471973524039,0.7520453235153893,0.7793780207566666,0.3354171585887453,0.6849751322553419,0.7228484631099025,0.3046442515830276,0.5444861864210334,0.7539644054541416,0.2786577085331941,0.31092240348061834,0.324647312055996,0.3584169805277813,0.2164782372754792,0.5151399504400542
7Networks_LH_Limbic_TempPole_2,0.45789563853736753,0.642604613898658,0.7082838824451819,0.6050698381502194,0.8222027894999883,0.5992333445556666,0.6126429503970586,0.47265923886466316,0.490621599019772,0.3843380205745588,0.6824175556745654,0.5650517971772232,0.5510411801068676,0.4681864017707827,0.504100519573249,0.704362858169806,0.7812173082452691,0.694154234953899,0.369518707937642,0.7181066426262497,0.8472826076574997,0.6394093349676558,0.5673251617084142,0.6356890640281853,0.6549203600253118,0.2145045660403786,0.5399882948673114,0.6214126041375416,0.5042889766361066,0.4326099080530413,0.5058305620702515,0.555252602533121,0.3407611773740144,0.3744898648153909
7Networks_LH_Cont_Par_1,0.6834886997029419,0.4118411896512714,0.46879369584095315,0.5055452487537438,0.6790152296789848,0.7181879028178041,0.7076859741512652,0.6813156851838249,0.7005752376180224,0.6375101711787702,0.6204795465589026,0.7190515241764773,0.7589143353760005,0.6907289571585696,0.7162123762753883,0.46643400744455726,0.903943884912553,0.35458188842208177,0.621839147061551,0.8416231248092569,0.8130048201541489,0.34784223555361476,0.8004782444983044,0.3664746139495374,0.5665816934620995,0.2966291321266964,0.5202407307432617,0.5012209318189952,0.7682502479241552,0.735869368575758,0.7049770377199369,0.7843636770587211,0.5556512206813228,0.3058055965015563
7Networks_LH_Cont_PFCl_1,0.6267499422403668,0.54548348682569,0.6068497882294119,0.6563688236946877,0.7809418436393515,0.818274868661684,0.7031767267337106,0.5941386196427544,0.615778114444593,0.5926620932300061,0.709805537422294,0.6835795626018845,0.6644161176487485,0.6302830801780912,0.6394025424855266,0.5737295862810948,0.8850630875688853,0.3336892179729823,0.5495107372237981,0.6023392001532685,0.6338503466007909,0.4609970147176925,0.7186002330156526,0.4409950132406589,0.7430645438564784,0.5620543563599371,0.7847281941992265,0.5833964851227496,0.6921090828600044,0.6511601957954071,0.6143519774843079,0.7419090306517909,0.38056036883148464,0.5248106628287392
7Networks_LH_Cont_pCun_1,0.7129992359569174,0.370952772095965,0.425286316026958,0.45965142048099394,0.6179016769638579,0.7563451135019532,0.7121586638318081,0.6914615730044699,0.7683658380288854,0.6841066284692535,0.5573849017286735,0.8358935762527121,0.7978481966884259,0.7245061005268758,0.7453162931474976,0.42912334852853246,0.9388079408166734,0.30315874221480943,0.7206649159066297,0.853419486194499,0.8076129282573036,0.2940446649706694,0.8213871274415517,0.33519615432531824,0.5962073303708537,0.29046297021052503,0.552431040462366,0.4310008804690861,0.8010911798173501,0.7462079520670994,0.7515759505264981,0.8335534485449514,0.6066569474244659,0.2609708956713356
7Networks_LH_Cont_Cing_1,0.6268324292581345,0.6518999816422844,0.5307309007051969,0.5961309896752868,0.7174781583992688,0.6901040660800387,0.7485010894034989,0.6759822861796828,0.6481971393223575,0.6779479297230598,0.5932043431291524,0.6547925360214256,0.6496623499184354,0.5933922203592212,0.6219729167033763,0.6088611962950449,0.8353704027478951,0.44742698440746564,0.26518304831596495,0.7284709786730543,0.7380435905249794,0.49554687572934103,0.7303534869283969,0.4107803022580272,0.6796126919522201,0.503372163302665,0.6086421875821738,0.642811321763049,0.6121238333767706,0.6498033393886923,0.6024250754402144,0.8009616140842373,0.42338724276919043,0.354382734633296
7Networks_LH_Default_Temp_1,0.44122035199928833,0.6606984936776071,0.7127420568697302,0.6591044731210114,0.8453498054056096,0.6089777366660011,0.598173033483041,0.4223756715183667,0.4502472409705745,0.3758573828205427,0.749869513427035,0.5484405632964401,0.520860253159417,0.4384826160194987,0.4683660033148033,0.7025248644145337,0.7614810370477177,0.6813324084355953,0.33770419220209397,0.6860195059065458,0.828696836261059,0.6730719666056353,0.5162636281266259,0.6786090648350793,0.6475841531494971,0.20396058302522313,0.5952762485595411,0.647086578630031,0.45464106189733977,0.40449061984374596,0.4346609771671855,0.5241483151594949,0.3270755419260993,0.3810846854105459
7Networks_LH_Default_Temp_2,0.5532486976103944,0.5562454891024807,0.6433742656481772,0.5713736796613437,0.7655585430643485,0.6461698381933302,0.6371539814668147,0.5782429029689723,0.6108058570705551,0.5284647070907834,0.6702604795029372,0.6564716479451812,0.6530113051333142,0.5746341126475993,0.6033635009643045,0.584644464369001,0.8433611812929532,0.5583905995532129,0.5263403720544922,0.7339662101758169,0.8326519283652276,0.5308233083791154,0.6722186453827104,0.5263676675565923,0.6158684424893202,0.18961290722436305,0.5832661884352679,0.5381364329188499,0.6239525730415695,0.5577024497964057,0.6119696563578795,0.6552805847654735,0.42772510760365173,0.32099453366603886
7Networks_LH_Default_Par_1,0.586036200233542,0.5512681654667394,0.6118201221795937,0.5426030464084247,0.7283633648204444,0.6455189544632279,0.6382300982986956,0.6189797221522015,0.6378678208037638,0.5800467201777241,0.5902106671926017,0.6521314074566597,0.6807717508932861,0.5934820264330744,0.6591819031245414,0.5179003790940361,0.8578500615264156,0.5112851847764509,0.5363721432987584,0.7103766290113981,0.8200854348888423,0.5006839217721814,0.6832334689755181,0.4741957173124495,0.5993455318152204,0.23907460323311314,0.5399358206935159,0.5164882929209624,0.6693049463198948,0.5925989740730885,0.6435345283333153,0.7176737902767868,0.502286105244173,0.30368495455234035
7Networks_LH_Default_Par_2,0.611648116538935,0.5287437122510624,0.59031123884372,0.528894171076815,0.7354115619328149,0.6938101210391744,0.6826073698214598,0.6205279179795355,0.6996369265730401,0.601455701800215,0.6265195287634732,0.6897836688084379,0.7103516273880048,0.6085636626691843,0.6667278160140712,0.5480747577012706,0.8653722794063241,0.4582977700438933,0.513039461277056,0.8255346817602282,0.8336152984896316,0.48465807442726544,0.7149556206173058,0.46306455385293277,0.6262420149396348,0.23244481919180934,0.5414523903671055,0.5461072541497033,0.693991183222222,0.5959722881521451,0.6514945167823,0.7437855251306656,0.49028230154237057,0.3593821494685203
7Networks_LH_Default_PFC_1,0.5667458312720941,0.6597558355857461,0.6911657168312715,0.7071761079115394,0.8570250384996908,0.7789328084016093,0.6651431951758479,0.4585660737050077,0.47688863164186124,0.38656189598243573,0.7493082551065191,0.5643930777747961,0.5302823075480484,0.5295591780287121,0.513146778314868,0.7239794642500538,0.7853948125437297,0.49748178829673106,0.4096503972045904,0.5388629262293404,0.6273032125499297,0.611300551765447,0.587871902031856,0.647118669581322,0.7446144698779206,0.5085155480290189,0.7906174958675867,0.7683075832150615,0.4732503864389357,0.48661219936647465,0.4517238573666614,0.6266704417795476,0.2648473877289929,0.6395840302087369
7Networks_LH_Default_PFC_2,0.5811966141725099,0.5681764573047808,0.6438937996253601,0.6989190652856859,0.8027240000912657,0.8157611946946787,0.6789098153723878,0.49677220455301985,0.5701650959057484,0.4960328759895742,0.6955276553135068,0.6435894371097851,0.6208743577524166,0.5905596068485254,0.5810381058705841,0.6076173302401112,0.858285001117928,0.3923354857782122,0.5227994259707494,0.49599394069640784,0.6564039116587757,0.5073216780234083,0.6756225508730896,0.5061802225179654,0.7238579296958868,0.5768100192825434,0.7710910759820734,0.6574426091040307,0.63807254713755,0.5751597485981291,0.5710361875898283,0.6731735211353592,0.3471736027133769,0.53495488378075
7Networks_LH_Default_PFC_3,0.45857163327666256,0.7913876747465184,0.6824377817832518,0.7753912337456118,0.901705300592071,0.7532420879586025,0.6456078222815993,0.3860914711922017,0.48762995029649564,0.40253534905388294,0.7518688709321423,0.5577197359190694,0.5266785323538723,0.45821980245595334,0.4431054889683739,0.784545392506531,0.7539371550760671,0.5523611790720805,0.33050560760958775,0.5000872581719037,0.6079004556676697,0.7198887466044415,0.5180440841000995,0.7192472719522117,0.7977987276089644,0.6501042626841316,0.7828365342403191,0.8311621280918534,0.3702236963070056,0.41748292823604166,0.3796966732055324,0.6005729497238792,0.2444520729191881,0.5591876910200922
7Networks_LH_Default_PFC_4,0.48632547228084205,0.6740224744231073,0.6501213493144778,0.7101825905331093,0.8504079732510755,0.7741636486315414,0.6343703905355894,0.4063015998012553,0.5487909576885441,0.4150332266290555,0.7255961689198167,0.5840516252573074,0.5452402525761091,0.48389524861872335,0.49932743682000963,0.6643783020195615,0.8170042567902142,0.5148006167825238,0.472595239104143,0.5419667241188626,0.6639625718154047,0.5671716933768911,0.5806392914755588,0.5847396187253371,0.7489317676101449,0.6684895685199256,0.78977898412771,0.7219493906177612,0.49893553859643913,0.440096854278684,0.48876678018425984,0.6058632894459166,0.26042652361315294,0.4847562712733641
7Networks_LH_Default_PFC_5,0.5253217889312249,0.6278729809417185,0.619229061832108,0.7100540455531257,0.8284234611681612,0.8147715349353652,0.7062890843635818,0.5024393022757947,0.49527720072234954,0.4726116724974618,0.7841594543343997,0.5350663044973424,0.5342092803555777,0.5292078161376877,0.5493906616339671,0.6898261653150602,0.8419348192431672,0.41832103446815294,0.3856296216464619,0.6725019407239387,0.5465573517945509,0.5277577262655178,0.605477105262171,0.5339962923882637,0.7538181633311362,0.6428166692525723,0.7823961245512804,0.6493815013473481,0.5469362615712,0.5542233144701091,0.5383444256584359,0.6645991043746796,0.36624269758987205,0.6324120289733183
7Networks_LH_Default_PFC_6,0.6726195819578767,0.4500826050178494,0.5218957704061966,0.6507211976263086,0.7137685263371172,0.8758607925743854,0.7268244893335452,0.6080654159528462,0.49316671256574,0.5851964250947329,0.7858154634857116,0.6042104611392061,0.632153148858811,0.6137660601419077,0.6520892244155972,0.5339588882796895,0.913874215785264,0.2911642599281606,0.5518820701606385,0.7666297279232771,0.4881885773936401,0.4121128410911269,0.7177000337027433,0.35093361708901516,0.7699516915802522,0.6047996716767897,0.7482033407634439,0.613309600555494,0.7195448797367532,0.6936570772107065,0.6396642495244984,0.8033518977933412,0.5002773664797562,0.6133040803109411
7Networks_LH_Default_PFC_7,0.6065188330768703,0.5742782150796357,0.588754966105137,0.6632518842579016,0.7841095159944909,0.8413325437927244,0.7582207257653655,0.5559674415938749,0.45762629627257423,0.5576979419953598,0.83507813740651,0.5732060563277976,0.5369571459546856,0.5411317866730977,0.6164403407560298,0.6550949916866882,0.8955512093899118,0.39718266954454723,0.4159128655161738,0.8524502284488824,0.4926001976742979,0.5091869414822761,0.6695916391164516,0.44683797193380687,0.8125581397180973,0.6191072773903888,0.8474661167988431,0.5461904640397606,0.6392863440641516,0.6427477234288943,0.60969106846787,0.7798308897768702,0.45862637659280703,0.6795424788111184
7Networks_LH_Default_pCunPCC_1,0.5034579696779135,0.5373053045717532,0.5246564391520776,0.5106445106356411,0.5917395213779456,0.6235673505300166,0.6750728919498258,0.5906487621729498,0.5989687702237553,0.5478103622524854,0.4639188456817822,0.610302138126007,0.6177220302041797,0.48699401344275484,0.5549497748023655,0.5458031677457846,0.7340192946924065,0.4968594772746331,0.4627762829018026,0.7994414366571668,0.7263523224490824,0.4907132784738084,0.6421583538067491,0.3449991374235756,0.5447420901542008,0.49964123557005624,0.5198471813592033,0.39815134417774417,0.5949497313075298,0.5597788289313504,0.5752687254782528,0.7301564239223212,0.4694046283009797,0.3600701285787246
7Networks_LH_Default_pCunPCC_2,0.663764515590749,0.5296194854054451,0.5021660144625552,0.5717283593061107,0.7429599913241733,0.7128502550467996,0.715366319659693,0.62034364658974,0.7261311860394873,0.57975232447705,0.594586534694055,0.7248630683958304,0.6869886394600427,0.6759738568941418,0.6525486222434234,0.5284688299972143,0.8665513643704452,0.376786965117099,0.5486788266825285,0.8707763755890552,0.7660266637222005,0.44134357911774497,0.7737350467310664,0.4199558645561434,0.6392266220690753,0.4864295082167742,0.6682052185526358,0.534812126856708,0.6615031425425663,0.668598175221432,0.6175432277262691,0.7930529231436022,0.44731161712043366,0.33155528321391997
7Networks_RH_Vis_1,0.376537210344852,0.6328942399134633,0.6456461294125644,0.5850560261717057,0.6134849835250296,0.3053856980252788,0.5890205917211504,0.3647766384898657,0.3201641568166542,0.3726606645152686,0.2546857744987125,0.33710487133998823,0.4276200614834531,0.3372749479311701,0.32941779217219247,0.6995245590047411,0.4186603295028898,0.6511872122304789,0.27104528357678553,0.40677670213521283,0.7464646272496867,0.649239659171526,0.3430034766670734,0.49805760642884345,0.5598767940835219,0.4476259856968627,0.3405740508639018,0.38080036028747993,0.38973490488729845,0.35683588066460764,0.4338366090185475,0.4450199472098353,0.2622983980126212,0.6194286899411805
7Networks_RH_Vis_2,0.6706824588392363,0.5261846460984139,0.4993160740392754,0.4346987479922907,0.6238294483440451,0.4670687587755623,0.5627727205370368,0.6389254172710663,0.7501158332997279,0.649619616319268,0.3907835356974946,0.7054323958159534,0.7356016019269258,0.7124850979835717,0.676168706736813,0.4846723061852122,0.8395715492352223,0.4681079327813854,0.6541771319823502,0.5241905211237584,0.8996178667787926,0.39963994399595976,0.6765786325473033,0.41778467244744033,0.46482900480231115,0.23492366035951373,0.3526886891880975,0.3833200170785389,0.7420395773766686,0.6408630399810631,0.6151794933589272,0.6734476828176437,0.4319986703360145,0.2176262850411113
7Networks_RH_Vis_3,0.5743147400290104,0.631125453990856,0.6756033466596791,0.6012700190923297,0.7885911758108559,0.5909473551135348,0.6282175543440677,0.5800998550043552,0.6292891451146099,0.5086912896540875,0.6613387071665988,0.6472350104676373,0.6579481139399936,0.590965259258518,0.6287544664686215,0.6550362320036791,0.816911716566973,0.6072125952979781,0.5148696511652997,0.7041801826663855,0.8970269385939265,0.550890670925393,0.635719579134741,0.5896538921382027,0.6181432485265365,0.18192531266077472,0.532420162787769,0.5514746540403503,0.6216141776244315,0.5511591030615507,0.5589603853766216,0.6270087809608438,0.38991534074854095,0.3448666948688036
7Networks_RH_Vis_4,0.8727072325962248,0.24203219299064593,0.17757816162964907,0.18370526614809027,0.3444468888399608,0.5462471076476906,0.4204080453269472,0.842549647620366,0.8825328207026555,0.8729216778094414,0.16135573662357744,0.9187884836592594,0.8634083981271917,0.8930684046680949,0.8741727136777763,0.3292282885514696,0.907795979098449,0.1917967050039913,0.9508513080148991,0.30360684220110473,0.8923715698963688,0.1072625090860561,0.8859540536242099,0.2415687430156959,0.27100780775609357,0.24725565439085712,0.1929088326411064,0.2576617295935289,0.9395756449125925,0.8922854672625583,0.9570390287541986,0.8586221749934116,0.6244898627477774,0.14751757004922803
